Year,State,Primary Mode,Etiology,Illnesses,Hospitalizations,Info on Hospitalizations,Deaths,Info on Deaths
2014,Georgia,Food,Clostridium perfringens,2,0,2,0,2
2014,Maryland,Food,Norovirus Genogroup II,19,0,19,0,19
2014,Florida,Food,,5,0,5,0,5
2014,South Carolina,Food,Norovirus Genogroup II,22,0,22,0,22
2014,Florida,Food,Campylobacter unknown,2,0,2,0,2
2014,New York,Food,,3,0,3,0,3
2014,Utah,Food,Campylobacter jejuni,19,0,19,0,19
2014,Ohio,Food,Norovirus Genogroup II,5,0,5,0,5
2013,Utah,Food,Salmonella enterica,2,0,2,0,2
2014,Arizona,Food,Norovirus,30,0,0,0,0
2014,Tennessee,Food,,4,0,4,0,4
2014,Puerto Rico,Food,Ciguatoxin,3,0,3,0,3
2013,Puerto Rico,Food,Salmonella enterica,10,0,10,0,10
2014,Illinois,Food,Norovirus unknown,8,0,0,0,8
2014,Montana,Food,Norovirus Genogroup II,13,0,13,0,13
2014,Minnesota,Food,Norovirus Genogroup II,4,0,4,0,4
2014,Minnesota,Food,Norovirus Genogroup I,15,0,15,0,15
2014,Iowa,Food,Norovirus Genogroup I,148,0,148,0,148
2014,Illinois,Food,Norovirus unknown,6,0,6,0,6
2014,Massachusetts,Food,Salmonella,11,2,11,0,11
2014,Utah,Food,Norovirus,19,1,7,0,7
2014,Florida,Food,Norovirus unknown,3,0,3,0,3
2014,Massachusetts,Food,,21,0,21,0,21
2013,Multistate,Food,"Escherichia coli, Shiga toxin-producing",26,5,21,0,13
2014,New York,Food,Norovirus Genogroup II,81,1,81,0,81
2013,Multistate,Food,Other - Chemical/Toxin,57,0,57,0,57
2013,Multistate,Food,Listeria monocytogenes,8,7,8,1,8
2013,Puerto Rico,Food,Ciguatoxin,7,0,7,0,7
2013,Puerto Rico,Food,Ciguatoxin,4,1,4,0,4
2013,Puerto Rico,Food,Ciguatoxin,2,0,2,0,2
2013,Puerto Rico,Food,,4,0,4,0,4
2013,Puerto Rico,Food,,2,1,2,0,2
2013,Puerto Rico,Food,Ciguatoxin,2,0,2,0,2
2014,Louisiana,Food,Clostridium perfringens,116,0,116,0,116
2014,Ohio,Food,Norovirus Genogroup II,28,1,1,0,28
2014,Idaho,Food,Salmonella enterica,2,1,2,0,2
2014,Ohio,Food,Norovirus,5,0,5,0,5
2013,Puerto Rico,Food,Ciguatoxin,2,1,2,0,2
2013,Puerto Rico,Food,,5,,,,
2014,Minnesota,Food,,2,0,2,0,2
2013,Puerto Rico,Food,Ciguatoxin,2,0,2,0,2
2014,Florida,Food,Bacillus cereus,2,0,2,0,2
2014,Rhode Island,Food,Norovirus Genogroup II,75,1,30,0,30
2014,New York,Food,Scombroid toxin,2,0,2,0,2
2014,Ohio,Food,,3,0,3,0,3
2014,Ohio,Food,Norovirus Genogroup II,6,0,6,0,6
2014,Texas,Food,,2,0,2,0,2
2014,Tennessee,Food,Norovirus Genogroup II,7,0,0,0,0
2014,Texas,Food,,3,0,3,0,3
2013,Puerto Rico,Food,Salmonella,4,1,4,0,4
2013,Puerto Rico,Food,,6,0,6,0,6
2014,Iowa,Food,Bacillus,7,0,7,0,7
2014,Illinois,Food,Norovirus Genogroup II,13,0,0,0,13
2013,Puerto Rico,Food,Ciguatoxin,4,0,4,0,4
2014,Connecticut,Food,Norovirus Genogroup I,8,0,8,0,8
2014,Virginia,Food,Norovirus,35,0,0,0,0
2014,Kansas,Food,Norovirus Genogroup II,64,1,64,0,64
2014,Kansas,Food,Clostridium perfringens,5,0,5,0,5
2014,Ohio,Food,Norovirus Genogroup II,11,0,11,0,11
2014,Connecticut,Food,,3,0,3,0,3
2014,Florida,Food,Staphylococcus aureus,4,0,4,0,4
2014,Florida,Food,Cleaning agents,6,0,6,0,6
2014,Pennsylvania,Food,,9,0,9,0,9
2014,Virginia,Food,Norovirus Genogroup I,25,2,25,0,25
2014,South Carolina,Food,Clostridium perfringens,6,0,6,0,6
2014,Virginia,Food,,10,0,4,0,4
2014,Minnesota,Food,"Escherichia coli, Enteroaggregative",4,0,4,0,4
2014,New York,Food,Salmonella enterica,4,1,4,0,4
2014,Florida,Food,Norovirus unknown,4,2,4,0,4
2014,Ohio,Food,Norovirus Genogroup II,10,0,10,0,10
2014,Arizona,Food,Bacillus cereus,17,0,17,0,17
2014,Oklahoma,Food,Norovirus Genogroup II,63,1,63,0,63
2014,New York,Food,Norovirus Genogroup I; Norovirus Genogroup II,6,0,6,0,6
2014,Arizona,Food,Norovirus Genogroup II,8,0,8,0,8
2014,Florida,Food,Ciguatoxin,3,0,3,0,3
2014,Minnesota,Food,Norovirus Genogroup II,4,0,4,0,4
2014,California,Food,,5,0,5,0,5
2014,California,Food,,15,0,15,0,15
2014,Minnesota,Food,Clostridium perfringens,3,0,3,0,3
2014,Arizona,Food,Salmonella enterica,9,2,9,0,9
2014,Florida,Food,Norovirus unknown,16,0,16,0,16
2014,Tennessee,Food,Bacillus cereus,3,0,0,0,0
2014,Texas,Food,,2,0,0,0,0
2014,Utah,Food,Salmonella enterica; Salmonella enterica,18,1,18,0,18
2014,Wisconsin,Food,Norovirus Genogroup II,8,0,8,0,8
2014,Wisconsin,Food,Norovirus Genogroup I,34,0,34,0,34
2014,Wisconsin,Food,Norovirus Genogroup II,14,1,14,0,14
2014,Wisconsin,Food,Norovirus Genogroup I,10,0,10,0,10
2014,Wisconsin,Food,Norovirus Genogroup II,7,0,7,0,7
2014,Wisconsin,Food,Norovirus Genogroup II,4,0,4,0,4
2014,Wisconsin,Food,Norovirus Genogroup I,6,0,6,0,6
2014,Florida,Food,Ciguatoxin,2,0,2,0,2
2014,Ohio,Food,,2,0,2,0,2
2014,New Hampshire,Food,,3,0,3,0,3
2014,South Carolina,Food,Salmonella enterica,7,2,7,0,7
2014,South Carolina,Food,Clostridium perfringens,70,0,70,0,70
2014,Texas,Food,,2,0,0,0,0
2014,Alaska,Food,Clostridium perfringens,12,0,4,0,4
2014,Massachusetts,Food,Salmonella enterica,4,,,0,4
2014,Ohio,Food,,24,0,14,0,14
2014,New Mexico,Food,Norovirus unknown,15,0,15,0,15
2014,Illinois,Food,Norovirus Genogroup II,9,0,,0,
2014,Illinois,Food,Norovirus Genogroup I,8,1,1,0,8
2014,Illinois,Food,Norovirus Genogroup I,7,1,,0,
2014,Illinois,Food,Norovirus unknown,8,0,,0,
2014,Florida,Food,Norovirus unknown,4,0,4,0,4
2014,Virginia,Food,Other - Bacterium,32,0,32,0,32
2014,Ohio,Food,Norovirus Genogroup II,3,0,0,0,3
2014,Connecticut,Food,Salmonella enterica,8,3,8,0,8
2014,Alaska,Food,Norovirus Genogroup II,17,2,17,0,17
2014,Minnesota,Food,Norovirus Genogroup II,39,1,39,0,39
2014,Minnesota,Food,Scombroid toxin,2,0,2,0,2
2014,Puerto Rico,Food,,33,0,33,0,33
2014,Florida,Food,,5,0,,0,
2014,New York,Food,Salmonella enterica,2,0,2,0,2
2014,Texas,Food,,4,0,3,0,4
2013,California,Food,,4,0,4,0,4
2014,California,Food,Norovirus unknown,24,2,24,1,24
2014,California,Food,Norovirus unknown,9,0,9,0,9
2014,Texas,Food,,5,0,5,0,5
2014,Iowa,Food,Norovirus Genogroup II,5,0,5,0,5
2014,Florida,Food,,3,0,3,0,3
2014,Florida,Food,Norovirus Genogroup II,6,0,6,0,6
2014,Pennsylvania,Food,,3,0,3,0,3
2014,Florida,Food,,3,0,3,0,3
2014,Rhode Island,Food,Norovirus unknown,5,0,5,0,5
2013,Nebraska,Food,Salmonella enterica,64,2,,0,
2013,Nebraska,Food,,7,6,,0,
2014,Illinois,Food,Norovirus Genogroup II,2,0,,0,
2014,Illinois,Food,Shigella flexneri,8,4,,0,
2014,Colorado,Food,Other - Bacterium,3,0,3,0,3
2014,Oklahoma,Food,Salmonella enterica,19,1,19,0,19
2014,Virginia,Food,Salmonella enterica,4,0,4,0,4
2014,New York,Food,,3,1,3,0,3
2014,Ohio,Food,Clostridium perfringens,8,0,8,0,8
2014,Indiana,Food,Bacillus cereus,4,0,4,0,4
2014,Colorado,Food,Norovirus,46,0,46,0,46
2014,Florida,Food,Ciguatoxin,5,0,5,0,5
2014,Minnesota,Food,Campylobacter jejuni,9,2,9,0,9
2014,Texas,Food,Norovirus Genogroup II,11,0,11,0,11
2014,Texas,Food,,2,0,2,0,2
2014,Illinois,Food,Salmonella enterica,19,8,19,0,19
2014,Texas,Food,,2,0,2,0,2
2014,California,Food,Scombroid toxin,2,0,2,0,2
2013,Alaska,Food,Salmonella enterica,4,0,3,0,4
2014,Minnesota,Food,Other - Chemical/Toxin,2,0,2,0,2
2014,Maryland,Food,,7,0,7,0,7
2014,Wisconsin,Food,Norovirus Genogroup II,33,0,33,0,33
2014,Maryland,Food,,2,0,2,0,2
2014,Maryland,Food,Norovirus Genogroup II,10,0,10,0,10
2014,Maryland,Food,,6,0,6,0,6
2014,Maryland,Food,Campylobacter jejuni; Campylobacter coli,4,0,4,0,4
2014,Virginia,Food,Norovirus Genogroup I,47,0,29,0,29
2014,Michigan,Food,,2,0,2,0,2
2014,Michigan,Food,,4,0,4,0,4
2014,New York,Food,Clostridium botulinum,2,2,2,0,2
2014,Michigan,Food,,2,0,2,0,2
2014,Michigan,Food,,2,0,2,0,2
2014,Michigan,Food,,2,1,2,0,2
2014,Michigan,Food,,2,0,2,0,2
2014,Michigan,Food,,10,0,10,0,10
2014,Michigan,Food,,6,0,6,0,6
2014,Michigan,Food,,4,0,4,0,4
2014,Ohio,Food,Norovirus,5,0,5,0,5
2014,New York,Food,Scombroid toxin,2,0,2,0,2
2014,South Carolina,Food,Norovirus Genogroup II,26,0,26,0,26
2014,Maryland,Food,Clostridium perfringens,8,0,8,0,8
2014,Maryland,Food,,18,0,18,0,18
2014,Maryland,Food,,5,0,5,0,5
2014,California,Food,Clostridium perfringens,26,1,26,0,26
2014,New York,Food,Norovirus Genogroup II,11,0,11,0,11
2014,Massachusetts,Food,Salmonella enterica,30,,,0,3
2014,Florida,Food,Norovirus Genogroup II; Norovirus Genogroup II,8,0,8,0,8
2014,Florida,Food,Salmonella enterica,4,4,4,0,4
2014,Illinois,Food,Salmonella enterica,11,1,,0,
2014,Illinois,Food,Norovirus unknown,7,0,,0,
2014,Michigan,Food,Clostridium perfringens,39,0,39,0,39
2014,Michigan,Food,,6,0,6,0,6
2014,Michigan,Food,"Escherichia coli, Shiga toxin-producing",2,0,2,0,2
2014,Minnesota,Food,Norovirus Genogroup II,14,0,14,0,14
2014,Arkansas,Food,Shigella sonnei,269,11,269,0,269
2014,Florida,Food,Bacillus cereus,20,0,20,0,20
2013,Oregon,Food,Ciguatoxin,2,0,2,0,2
2014,New York,Food,Campylobacter jejuni,8,0,8,0,8
2014,Texas,Food,Cyclospora cayetanensis,2,0,2,0,2
2014,Florida,Food,,2,0,2,0,2
2014,Florida,Food,Norovirus unknown,7,0,7,0,7
2014,Kansas,Food,,3,0,3,0,3
2014,Tennessee,Food,Salmonella enterica,3,0,3,0,3
2014,Ohio,Food,Salmonella enterica; Salmonella enterica,18,2,3,0,3
2014,New York,Food,Listeria monocytogenes,2,2,2,2,2
2014,Florida,Food,Campylobacter,4,1,4,0,4
2014,Florida,Food,Norovirus,6,0,6,0,6
2014,Massachusetts,Food,Salmonella enterica,6,1,6,0,6
2014,Louisiana,Food,Salmonella enterica,8,2,8,0,8
2014,Mississippi,Food,,9,0,9,0,9
2014,Maryland,Food,,8,0,8,0,8
2014,Minnesota,Food,"Escherichia coli, Shiga toxin-producing",15,4,15,0,15
2014,Illinois,Food,Salmonella enterica,9,0,,0,
2014,Illinois,Food,Salmonella enterica,4,0,,0,
2014,Rhode Island,Food,Clostridium perfringens,6,0,6,0,6
2014,Rhode Island,Food,Norovirus unknown,3,0,3,0,3
2014,Ohio,Food,Cryptosporidium unknown,6,1,6,0,6
2014,Florida,Food,,4,0,4,0,4
2014,Florida,Food,Salmonella enterica,101,1,101,0,101
2014,Kansas,Food,Norovirus Genogroup II,4,2,2,0,0
2014,Kansas,Food,Clostridium perfringens,167,0,167,0,167
2014,Connecticut,Food,Salmonella enterica,4,1,4,0,4
2014,Minnesota,Food,"Escherichia coli, Shiga toxin-producing",57,9,57,0,57
2014,Pennsylvania,Food,Norovirus unknown,15,0,15,0,15
2014,Texas,Food,,3,0,3,0,3
2014,Arizona,Food,,23,0,10,0,23
2014,Ohio,Food,Norovirus unknown,16,0,16,0,16
2014,Florida,Food,Staphylococcus aureus,2,0,2,0,2
2014,New York,Food,,12,0,12,0,12
2014,Ohio,Food,Norovirus Genogroup II,16,0,16,0,16
2014,Michigan,Food,,9,0,9,0,9
2014,Michigan,Food,,4,0,4,0,4
2014,Michigan,Food,,3,0,3,0,3
2014,Michigan,Food,,3,0,3,0,3
2014,Wisconsin,Food,Norovirus Genogroup II,21,0,21,0,21
2014,Wisconsin,Food,Shigella sonnei,6,0,6,0,6
2014,Michigan,Food,,7,0,7,0,7
2014,Georgia,Food,,3,0,3,0,3
2014,New York,Food,Salmonella enterica,11,8,11,0,11
2014,Georgia,Food,Norovirus Genogroup II,5,0,5,0,5
2014,Ohio,Food,Norovirus Genogroup II,2,0,2,0,2
2014,Georgia,Food,Norovirus Genogroup II,94,0,94,0,94
2014,Alaska,Food,Trichinella spiralis,4,0,4,0,4
2013,Texas,Food,Clostridium botulinum,4,4,4,0,4
2014,New York,Food,Scombroid toxin,3,0,3,0,3
2014,Wisconsin,Food,Norovirus Genogroup I,22,0,22,0,22
2014,Rhode Island,Food,Scombroid toxin,2,0,2,0,2
2014,Michigan,Food,Sapovirus,21,0,21,0,21
2014,Texas,Food,Campylobacter,6,0,0,0,0
2014,Illinois,Food,Norovirus unknown,4,0,,0,
2014,Illinois,Food,Norovirus Genogroup I,4,0,,0,
2014,Oklahoma,Food,Salmonella enterica,30,0,6,0,6
2014,Ohio,Food,Clostridium botulinum,2,2,2,0,2
2014,Indiana,Food,Norovirus Genogroup I,21,0,21,0,21
2014,Florida,Food,Ciguatoxin,2,0,2,0,2
2014,Connecticut,Food,Norovirus Genogroup II,25,0,25,0,25
2014,Ohio,Food,Norovirus,20,0,20,0,20
2014,Georgia,Food,Salmonella enterica,10,3,10,0,10
2014,Minnesota,Food,Vibrio parahaemolyticus,6,0,6,0,6
2014,California,Food,,5,0,5,0,5
2014,California,Food,Norovirus unknown,37,2,37,0,37
2014,California,Food,Norovirus unknown,9,0,9,0,9
2014,Texas,Food,,3,0,3,0,3
2014,Florida,Food,Salmonella enterica,12,4,12,0,12
2014,Maryland,Food,,2,0,2,0,2
2014,Minnesota,Food,Vibrio parahaemolyticus; Vibrio other,5,0,5,0,5
2014,Virginia,Food,,15,0,0,0,0
2014,Minnesota,Food,Salmonella enterica,7,1,7,0,7
2014,Florida,Food,Cleaning agents,2,0,2,0,2
2014,West Virginia,Food,,39,0,39,0,39
2014,West Virginia,Food,Bacillus cereus,11,0,11,0,11
2014,West Virginia,Food,Bacillus cereus,52,0,0,0,43
2014,Florida,Food,Ciguatoxin,5,4,5,0,5
2014,Florida,Food,Scombroid toxin,2,0,2,0,2
2014,Connecticut,Food,Other,2,2,2,0,2
2014,California,Food,"Escherichia coli, Shiga toxin-producing",2,1,2,0,2
2014,Massachusetts,Food,"Escherichia coli, Shiga toxin-producing",4,2,4,1,4
2014,California,Food,Shigella sonnei,8,0,8,0,8
2014,Nevada,Food,Shigella flexneri,13,1,13,0,13
2014,California,Food,Norovirus unknown,23,0,23,0,23
2014,Utah,Food,Norovirus,8,0,0,0,0
2014,Utah,Food,Campylobacter jejuni,99,10,99,1,99
2014,Florida,Food,Staphylococcus aureus,6,0,6,0,6
2014,Pennsylvania,Food,,11,0,11,0,11
2014,Florida,Food,Salmonella enterica,10,0,10,0,10
2014,California,Food,Other - Chemical/Toxin,3,0,3,0,3
2014,California,Food,,3,0,3,0,3
2014,California,Food,Norovirus unknown,19,0,19,0,19
2014,Pennsylvania,Food,Norovirus unknown,40,0,40,0,40
2014,Florida,Food,,3,0,3,0,3
2014,Florida,Food,,3,0,3,0,3
2014,Ohio,Food,Campylobacter unknown,3,0,3,0,3
2014,California,Food,Salmonella enterica,18,7,18,0,18
2014,Missouri,Food,,10,0,10,0,10
2014,Ohio,Food,Campylobacter,2,0,2,0,2
2014,New York,Food,Listeria monocytogenes,2,2,2,0,2
2014,North Dakota,Food,Salmonella enterica,20,2,20,0,20
2014,Louisiana,Food,Salmonella enterica,5,2,5,0,5
2014,Virginia,Food,Salmonella enterica,37,3,29,0,37
2014,Massachusetts,Food,Norovirus Genogroup I,8,0,8,0,8
2014,New York,Food,Salmonella enterica,4,2,4,0,4
2014,Ohio,Food,Norovirus Genogroup II,10,1,10,0,10
2014,Florida,Food,Staphylococcus aureus,206,0,206,0,206
2014,Florida,Food,Salmonella enterica; Salmonella enterica,16,3,16,0,16
2014,Maryland,Food,Staphylococcus aureus,46,1,46,0,46
2014,Wisconsin,Food,Salmonella enterica,4,0,4,0,4
2014,Louisiana,Food,Salmonella enterica,3,2,3,0,3
2014,Florida,Food,Ciguatoxin,2,0,0,0,0
2014,Minnesota,Food,Salmonella enterica,20,1,20,0,20
2014,Texas,Food,,3,0,3,0,3
2014,Indiana,Food,Salmonella enterica,3,1,3,0,3
2014,New York,Food,Salmonella enterica,21,5,21,0,21
2014,Ohio,Food,,2,0,2,0,2
2014,Florida,Food,,4,0,4,0,4
2014,Colorado,Food,Salmonella unknown,6,0,6,0,6
2013,Wisconsin,Food,,3,1,3,0,3
2014,Iowa,Food,Other - Chemical/Toxin,4,0,4,0,4
2014,Colorado,Food,Salmonella enterica,2,2,2,0,2
2014,Michigan,Food,Cyclospora,14,1,14,0,14
2014,Missouri,Food,Salmonella enterica,11,1,11,0,11
2014,Minnesota,Food,Norovirus Genogroup II,4,0,4,0,4
2014,Missouri,Food,Salmonella enterica,3,0,3,0,3
2014,Illinois,Food,Salmonella enterica,10,5,5,0,10
2014,Illinois,Food,Salmonella enterica,8,2,8,0,8
2014,Illinois,Food,Norovirus Genogroup II; Salmonella enterica,4,1,1,0,4
2014,Illinois,Food,Norovirus Genogroup II,54,2,,0,
2014,North Carolina,Food,,15,0,15,0,15
2014,Florida,Food,Ciguatoxin,6,0,6,0,6
2014,Florida,Food,Scombroid toxin,2,0,2,0,2
2014,Iowa,Food,Clostridium perfringens,45,0,21,0,21
2014,Kentucky,Food,Salmonella enterica,19,3,16,0,16
2014,Michigan,Food,Norovirus Genogroup II,13,0,9,0,9
2014,Maryland,Food,,4,0,4,0,4
2014,Nevada,Food,Norovirus Genogroup II,25,0,25,0,25
2014,New York,Food,Vibrio parahaemolyticus,5,1,5,0,5
2014,Minnesota,Food,Norovirus Genogroup II,10,0,10,0,10
2014,Minnesota,Food,Norovirus Genogroup II,6,0,6,0,6
2014,Florida,Food,Staphylococcus aureus,2,0,2,0,2
2014,Florida,Food,Staphylococcus aureus,4,0,4,0,4
2014,Minnesota,Food,Norovirus Genogroup I,25,0,25,0,25
2014,Texas,Food,Campylobacter jejuni,30,1,30,0,30
2014,Maryland,Food,Clostridium perfringens; Norovirus Genogroup II,216,0,216,0,216
2014,Pennsylvania,Food,Bacillus cereus,31,0,31,0,31
2014,Colorado,Food,Clostridium perfringens,40,0,40,0,40
2014,Colorado,Food,,2,0,2,0,2
2014,Utah,Food,Clostridium perfringens,25,0,25,0,25
2014,South Carolina,Food,Salmonella enterica,12,1,12,0,12
2014,Alaska,Food,Clostridium botulinum,3,2,3,1,3
2014,Colorado,Food,Norovirus,46,0,46,0,46
2014,Florida,Food,Ciguatoxin,4,1,4,0,4
2014,Texas,Food,,3,0,3,0,3
2014,Kansas,Food,Salmonella enterica,30,1,18,0,18
2014,Tennessee,Food,Staphylococcus aureus,8,0,8,0,8
2014,New Hampshire,Food,Norovirus Genogroup II,22,1,22,0,22
2014,Massachusetts,Food,,23,0,23,0,23
2014,Florida,Food,Ciguatoxin,2,0,2,0,2
2014,North Carolina,Food,Salmonella enterica,46,0,46,0,46
2014,Maryland,Food,,6,0,6,0,6
2014,Illinois,Food,,3,0,,0,
2014,South Carolina,Food,Salmonella enterica,4,2,4,0,4
2014,Iowa,Food,Campylobacter jejuni,5,1,5,0,5
2014,Wisconsin,Food,Salmonella enterica; Salmonella enterica,29,0,29,0,29
2014,New York,Food,Salmonella enterica,15,3,15,0,15
2013,California,Food,,23,0,13,0,23
2014,Wyoming,Food,Vibrio parahaemolyticus,2,0,2,0,2
2014,Utah,Food,Salmonella enterica,8,1,8,0,8
2014,Utah,Food,Scombroid toxin,2,0,2,0,2
2014,Multistate,Food,"Escherichia coli, Shiga toxin-producing",12,7,12,0,12
2014,Ohio,Food,,8,0,8,0,8
2014,Florida,Food,Norovirus Genogroup II,7,0,7,0,7
2014,Florida,Food,Staphylococcus aureus,2,0,2,0,2
2014,California,Food,Bacillus cereus,12,0,12,0,12
2014,Florida,Food,Ciguatoxin,3,1,3,0,3
2014,New York,Food,Other - Chemical/Toxin,2,1,2,0,2
2014,Wisconsin,Food,"Escherichia coli, Shiga toxin-producing",4,2,4,0,4
2014,Ohio,Food,Norovirus unknown,3,0,3,0,3
2014,Massachusetts,Food,Campylobacter jejuni; Salmonella enterica,5,0,5,0,5
2014,Massachusetts,Food,Campylobacter jejuni,4,1,4,0,4
2014,Multistate,Food,"Escherichia coli, Shiga toxin-producing",4,1,4,0,4
2014,Multistate,Food,"Escherichia coli, Shiga toxin-producing",19,5,19,0,19
2014,Multistate,Food,Salmonella enterica,4,1,4,0,4
2012,Multistate,Food,"Escherichia coli, Shiga toxin-producing",24,,0,,0
2014,Tennessee,Food,Bacillus cereus,5,1,5,0,5
2014,Florida,Food,,2,0,2,0,2
2012,Multistate,Food,"Escherichia coli, Shiga toxin-producing",10,,0,0,5
2014,South Carolina,Food,Salmonella enterica,3,0,3,0,3
2014,Ohio,Food,Salmonella enterica,10,1,4,0,4
2014,Tennessee,Food,Salmonella enterica,50,13,50,0,50
2014,Minnesota,Food,Salmonella enterica,8,1,8,0,8
2013,California,Food,Scombroid toxin,4,0,4,0,4
2014,Wisconsin,Food,"Campylobacter jejuni; Escherichia coli, Shiga toxin-producing; Giardia",38,10,38,0,38
2013,Multistate,Food,Salmonella enterica,33,6,23,0,23
2014,New Mexico,Food,"Escherichia coli, Shiga toxin-producing",4,2,4,0,4
2014,Michigan,Food,,3,0,3,0,3
2014,Connecticut,Food,Bacillus cereus,4,0,2,0,2
2014,Connecticut,Food,,4,0,4,0,4
2014,Connecticut,Food,Norovirus Genogroup I,39,0,39,0,39
2014,Minnesota,Food,Norovirus Genogroup I,91,0,69,0,91
2014,Massachusetts,Food,Salmonella enterica,15,3,10,0,15
2014,South Carolina,Food,Salmonella enterica,3,1,3,0,3
2014,Florida,Food,Campylobacter jejuni,5,0,5,0,5
2014,Washington,Food,,2,0,2,0,2
2014,Washington,Food,Norovirus,50,0,10,0,10
2014,Washington,Food,,3,0,3,0,3
2014,Washington,Food,Norovirus unknown,60,2,60,0,60
2014,Washington,Food,Norovirus unknown,2,0,2,0,2
2014,Washington,Food,,7,0,7,0,7
2014,Ohio,Food,,10,0,10,0,10
2014,Washington,Food,Salmonella enterica,2,1,2,0,2
2014,Washington,Food,Norovirus unknown,26,0,26,0,26
2014,Washington,Food,Salmonella enterica,7,1,7,0,7
2014,Washington,Food,Salmonella enterica,2,1,2,0,2
2014,Illinois,Food,Salmonella enterica,7,2,2,0,7
2014,Illinois,Food,Salmonella enterica,5,0,0,0,5
2014,Illinois,Food,Hepatitis A,12,6,11,0,10
2014,Illinois,Food,Shigella sonnei,23,1,23,0,23
2014,South Carolina,Food,Salmonella enterica,7,2,7,0,7
2014,Arizona,Food,Vibrio parahaemolyticus,2,1,2,0,2
2014,Arizona,Food,Shigella sonnei,2,0,2,0,2
2014,Minnesota,Food,Norovirus Genogroup I,23,0,23,0,23
2014,Mississippi,Food,Salmonella enterica,11,2,11,0,11
2014,Hawaii,Food,,4,0,,0,0
2014,Minnesota,Food,Salmonella enterica,2,1,2,0,2
2014,New York,Food,Campylobacter jejuni,17,2,17,0,17
2014,Minnesota,Food,Campylobacter jejuni,3,1,3,0,3
2014,Texas,Food,,3,0,3,0,3
2014,California,Food,Other - Chemical/Toxin,2,0,2,0,2
2014,Missouri,Food,Salmonella enterica; Salmonella enterica,4,2,4,0,4
2014,Minnesota,Food,Norovirus,39,0,39,0,39
2014,Wisconsin,Food,Salmonella enterica; Salmonella enterica,42,8,42,0,42
2014,Multistate,Food,Listeria monocytogenes,2,2,2,1,2
2014,Minnesota,Food,Clostridium perfringens,9,0,9,0,9
2014,Iowa,Food,Norovirus Genogroup II,13,0,13,0,13
2014,Florida,Food,Ciguatoxin,2,0,2,0,2
2014,Virginia,Food,,4,0,4,0,4
2014,Ohio,Food,Norovirus Genogroup I,9,0,9,0,9
2014,Florida,Food,Salmonella enterica,75,1,75,0,75
2014,Florida,Food,Norovirus,5,0,5,0,5
2014,Rhode Island,Food,,4,0,4,0,4
2014,Michigan,Food,Salmonella enterica,39,6,39,0,39
2014,Ohio,Food,Salmonella enterica,2,0,2,0,2
2014,Georgia,Food,,3,0,3,0,3
2014,Ohio,Food,Norovirus Genogroup I,43,0,0,0,0
2014,Minnesota,Food,Norovirus Genogroup II,13,0,13,0,13
2014,New York,Food,Norovirus Genogroup II,52,1,52,0,52
2014,Illinois,Food,Norovirus Genogroup II,19,1,1,0,19
2014,Florida,Food,Norovirus,8,0,8,0,8
2014,Connecticut,Food,Campylobacter jejuni,17,1,17,0,17
2014,New York,Food,Norovirus Genogroup II,5,0,5,0,5
2014,New York,Food,Scombroid toxin,2,0,2,0,2
2014,Florida,Food,Ciguatoxin,2,0,2,0,2
2014,Ohio,Food,,35,0,35,0,35
2014,Pennsylvania,Food,Campylobacter unknown,2,0,2,0,2
2014,Michigan,Food,Bacillus cereus,17,0,17,0,17
2014,Wisconsin,Food,Norovirus Genogroup II,31,0,31,0,31
2014,Texas,Food,,2,1,2,0,2
2014,New York,Food,Norovirus Genogroup II,20,0,20,0,20
2014,Connecticut,Food,Campylobacter jejuni,3,0,3,0,3
2014,Texas,Food,,2,0,2,0,2
2014,California,Food,Shigella sonnei,12,0,0,0,12
2014,Connecticut,Food,Norovirus Genogroup II,6,0,6,0,6
2014,Florida,Food,Ciguatoxin,6,0,6,0,6
2014,Montana,Food,Salmonella enterica,6,0,4,0,4
2014,Texas,Food,,9,0,9,0,9
2014,Virginia,Food,Norovirus Genogroup II,84,0,8,0,84
2014,Ohio,Food,Norovirus,3,0,3,0,3
2014,Kentucky,Food,"Escherichia coli, Shiga toxin-producing",4,4,4,0,4
2014,Texas,Food,,2,0,2,0,2
2014,Texas,Food,,2,0,2,0,2
2014,Wisconsin,Food,Other - Chemical/Toxin,8,0,8,0,8
2013,Oregon,Food,Salmonella enterica,4,,0,,0
2014,Texas,Food,"Escherichia coli, Other",4,1,4,0,4
2014,Minnesota,Food,Norovirus Genogroup II,40,1,40,0,40
2014,Minnesota,Food,Norovirus,3,0,3,0,3
2014,Michigan,Food,,5,0,5,0,5
2014,Puerto Rico,Food,Salmonella unknown,5,1,5,0,5
2014,Kansas,Food,Norovirus Genogroup II,15,0,7,0,7
2014,New York,Food,Staphylococcus aureus,16,1,16,0,16
2014,Minnesota,Food,Norovirus,6,0,6,0,6
2013,Multistate,Food,Salmonella enterica,13,6,13,1,13
2014,Ohio,Food,Norovirus,2,0,2,0,2
2014,New York,Food,Scombroid toxin,2,0,2,0,2
2014,Alaska,Food,Trichinella spiralis,2,1,2,0,2
2014,Wisconsin,Food,Clostridium perfringens; Bacillus cereus,4,0,4,0,4
2014,Utah,Food,Clostridium perfringens,3,0,3,0,3
2014,Connecticut,Food,Norovirus Genogroup II,5,0,5,0,5
